LOT-ID,Rxn_ID,SMILES,exp_name,type,targets,catalyst,base,solvent,temperature
XLS001AI-ARH550-AMI517-20250917P3,ARH550_AMI517,Cl[c:6]1[c:5]2[cH:4][n:3][n:2]([CH3:1])[c:10]2[n:9][cH:8][n:7]1.[CH3:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][NH:19][c:20]1[cH:21][cH:22][n:23][cH:24][cH:25]1>>[CH3:1][n:2]1[n:3][cH:4][c:5]2[c:6]([N:19]([CH2:18][CH2:17][CH2:16][CH2:15][CH2:14][CH2:13][CH2:12][CH3:11])[c:20]3[cH:21][cH:22][n:23][cH:24][cH:25]3)[n:7][cH:8][n:9][c:10]12,"0.2_Xphos Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,1,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH550-AMI517-20250908PH,ARH550_AMI517,Cl[c:6]1[c:5]2[cH:4][n:3][n:2]([CH3:1])[c:10]2[n:9][cH:8][n:7]1.[CH3:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][NH:19][c:20]1[cH:21][cH:22][n:23][cH:24][cH:25]1>>[CH3:1][n:2]1[n:3][cH:4][c:5]2[c:6]([N:19]([CH2:18][CH2:17][CH2:16][CH2:15][CH2:14][CH2:13][CH2:12][CH3:11])[c:20]3[cH:21][cH:22][n:23][cH:24][cH:25]3)[n:7][cH:8][n:9][c:10]12,"0.2_cataCXium A Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH550-AMI517-20250908L7,ARH550_AMI517,Cl[c:6]1[c:5]2[cH:4][n:3][n:2]([CH3:1])[c:10]2[n:9][cH:8][n:7]1.[CH3:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][NH:19][c:20]1[cH:21][cH:22][n:23][cH:24][cH:25]1>>[CH3:1][n:2]1[n:3][cH:4][c:5]2[c:6]([N:19]([CH2:18][CH2:17][CH2:16][CH2:15][CH2:14][CH2:13][CH2:12][CH3:11])[c:20]3[cH:21][cH:22][n:23][cH:24][cH:25]3)[n:7][cH:8][n:9][c:10]12,"0.2_cataCXium A Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,1,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH550-AMI517-20250908PI,ARH550_AMI517,Cl[c:6]1[c:5]2[cH:4][n:3][n:2]([CH3:1])[c:10]2[n:9][cH:8][n:7]1.[CH3:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][NH:19][c:20]1[cH:21][cH:22][n:23][cH:24][cH:25]1>>[CH3:1][n:2]1[n:3][cH:4][c:5]2[c:6]([N:19]([CH2:18][CH2:17][CH2:16][CH2:15][CH2:14][CH2:13][CH2:12][CH3:11])[c:20]3[cH:21][cH:22][n:23][cH:24][cH:25]3)[n:7][cH:8][n:9][c:10]12,"0.2_cataCXium A Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,1,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH550-AMI517-20250908PJ,ARH550_AMI517,Cl[c:6]1[c:5]2[cH:4][n:3][n:2]([CH3:1])[c:10]2[n:9][cH:8][n:7]1.[CH3:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][NH:19][c:20]1[cH:21][cH:22][n:23][cH:24][cH:25]1>>[CH3:1][n:2]1[n:3][cH:4][c:5]2[c:6]([N:19]([CH2:18][CH2:17][CH2:16][CH2:15][CH2:14][CH2:13][CH2:12][CH3:11])[c:20]3[cH:21][cH:22][n:23][cH:24][cH:25]3)[n:7][cH:8][n:9][c:10]12,"0.2_t-BuBrettPhos Pd G3, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH550-AMI517-20250904PK,ARH550_AMI517,Cl[c:6]1[c:5]2[cH:4][n:3][n:2]([CH3:1])[c:10]2[n:9][cH:8][n:7]1.[CH3:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][NH:19][c:20]1[cH:21][cH:22][n:23][cH:24][cH:25]1>>[CH3:1][n:2]1[n:3][cH:4][c:5]2[c:6]([N:19]([CH2:18][CH2:17][CH2:16][CH2:15][CH2:14][CH2:13][CH2:12][CH3:11])[c:20]3[cH:21][cH:22][n:23][cH:24][cH:25]3)[n:7][cH:8][n:9][c:10]12,"0.2_t-BuBrettPhos Pd G3, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH550-AMI517-20250908LA,ARH550_AMI517,Cl[c:6]1[c:5]2[cH:4][n:3][n:2]([CH3:1])[c:10]2[n:9][cH:8][n:7]1.[CH3:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][NH:19][c:20]1[cH:21][cH:22][n:23][cH:24][cH:25]1>>[CH3:1][n:2]1[n:3][cH:4][c:5]2[c:6]([N:19]([CH2:18][CH2:17][CH2:16][CH2:15][CH2:14][CH2:13][CH2:12][CH3:11])[c:20]3[cH:21][cH:22][n:23][cH:24][cH:25]3)[n:7][cH:8][n:9][c:10]12,"0.2_t-BuBrettPhos Pd G3, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,1,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH550-AMI517-20250908PD,ARH550_AMI517,Cl[c:6]1[c:5]2[cH:4][n:3][n:2]([CH3:1])[c:10]2[n:9][cH:8][n:7]1.[CH3:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][NH:19][c:20]1[cH:21][cH:22][n:23][cH:24][cH:25]1>>[CH3:1][n:2]1[n:3][cH:4][c:5]2[c:6]([N:19]([CH2:18][CH2:17][CH2:16][CH2:15][CH2:14][CH2:13][CH2:12][CH3:11])[c:20]3[cH:21][cH:22][n:23][cH:24][cH:25]3)[n:7][cH:8][n:9][c:10]12,"0.2_t-BuBrettPhos Pd G3, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250915P1,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.1_AlPhos Pd G6 Br, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCc1c(F)c(F)c(-c2c(C(C)C)cc(C(C)C)c(-c3cccc(OC)c3P([C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2C(C)C)c(F)c1F.FC(F)(F)c1ccc([Pd]Br)cc1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250915L3,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.1_AlPhos Pd G6 Br, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCc1c(F)c(F)c(-c2c(C(C)C)cc(C(C)C)c(-c3cccc(OC)c3P([C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2C(C)C)c(F)c1F.FC(F)(F)c1ccc([Pd]Br)cc1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH682-AMI322-20250915L6,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.1_GPhos Pd G6 TES, 1.1_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,1,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH682-AMI322-20250915P5,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.1_GPhos Pd G6 TES, 1.1_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,1,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
